Generation,Distance,Routes
1146,2107.62,15
1147,2106.33,15
1148,2111.91,15
1149,2121.02,15
1150,2133.53,15
1151,2129.55,15
1152,2124.71,15
1153,2116.71,15
1154,2120.65,15
1155,2108.28,15
1156,2092.58,15
1157,2078.76,16
1158,2084.73,16
1159,2078.5,16
1160,2084.25,15
1161,2084.83,16
1162,2081.73,16
1163,2094.34,15
1164,2096.12,15
1165,2088.34,15
1166,2088.48,15
1167,2099.83,15
1168,2097.51,15
1169,2106.56,15
1170,2111.09,15
1171,2115.32,15
1172,2123.7,15
1173,2117.83,15
1174,2109.97,16
1175,2102.46,16
1176,2102.12,16
1177,2113.11,16
1178,2112.87,15
1179,2107.88,15
1180,2111.19,16
1181,2100.38,16
1182,2107.75,16
1183,2115.91,16
1184,2127.07,16
1185,2108.8,16
1186,2104.5,16
1187,2098.67,15
1188,2100.73,15
1189,2093.75,15
1190,2106.92,15
1191,2095.59,15
1192,2092.22,15
1193,2085.06,15
1194,2097.13,15
1195,2098.86,15
1196,2090.43,15
1197,2080.48,15
1198,2082.67,15
1199,2098.69,15
1200,2091.01,15
1201,2097.18,15
1202,2084.61,15
1203,2090.61,15
1204,2085.98,15
1205,2092.17,15
1206,2083.98,15
1207,2080.12,15
1208,2076.9,15
1209,2080.53,15
1210,2085.85,15
1211,2085.63,15
1212,2091.45,15
1213,2095.61,15
1214,2088.79,15
1215,2093.23,15
1216,2081.36,15
1217,2103.34,15
1218,2094.97,15
1219,2107.73,15
1220,2097.5,15
1221,2087.14,15
1222,2075.05,15
1223,2073.72,15
1224,2065.79,15
1225,2064.85,15
1226,2066.47,15
1227,2052.83,15
1228,2062.57,15
1229,2060.73,15
1230,2059.05,15
1231,2062.22,15
1232,2062.21,15
1233,2061.86,15
1234,2056.3,15
1235,2058.97,15
1236,2053.09,15
1237,2052.57,15
1238,2055.81,15
1239,2054.47,15
1240,2061.53,15
1241,2053.2,15
1242,2048.11,15
1243,2069.33,15
1244,2060.44,15
1245,2058.7,15
1246,2058.31,15
1247,2048.35,15
1248,2062.16,15
1249,2050.79,15
1250,2049.42,15
1251,2057.04,15
1252,2057.14,15
1253,2044.45,15
1254,2047.5,15
1255,2045.08,15
1256,2047.22,15
